1418395985.302000, /muse/elements/alpha_relative, nan, 0.05850625, 0.09036683, nan
1418395985.302000, /muse/elements/beta_relative, nan, 0.23800606, 0.2592635, nan
1418395985.303000, /muse/elements/delta_relative, nan, 0.33670223, 0.12200077, nan
1418395985.303000, /muse/elements/gamma_relative, nan, 0.22366352, 0.26351812, nan
1418395985.303000, /muse/elements/theta_relative, nan, 0.14312193, 0.2648508, nan
1418395985.303000, /muse/elements/horseshoe, 4.0, 2.0, 2.0, 4.0
1418395985.303000, /muse/elements/is_good, 0, 0, 0, 0
1418395985.303000, /muse/elements/blink, 0
1418395985.304000, /muse/elements/jaw_clench, 0
1418395985.304000, /muse/elements/touching_forehead, 1
1418395985.304000, /muse/elements/experimental/concentration, 1.0
1418395985.304000, /muse/elements/experimental/mellow, 1.0
1418395985.306000, /muse/elements/raw_fft0, 21.857801, 27.26751, 27.61142, 29.780792, 27.71731, 21.54168, 14.566875, 13.240373, 10.627903, 10.166702, 7.9781675, 10.796586, 9.064609, 4.1693997, 8.358384, 8.283218, 2.5849187, 7.4444475, 10.753565, 9.080728, 2.9543204, -2.5508218, 2.1032238, 5.969938, 3.6210718, 4.1281147, 4.403869, 4.8288026, 9.097337, 10.350943, 8.527887, 0.3599942, -7.496714, -1.2222041, 9.677396, 13.956713, 12.577589, 10.21061, 9.666471, 8.953739, 5.498296, -1.5956944, -8.337711, -2.4746478, 4.6074843, 7.472697, 7.686739, 3.8254898, 7.9586415, 7.3651743, 1.4598755, 3.1601856, 2.5043554, 3.0394099, 2.91754, 5.2719693, 7.575243, 5.9351616, 10.519574, 7.749004, 3.0889666, 1.632613, 1.6267997, -2.3000767, -6.4964457, 3.0656257, 4.8269205, -0.17883684, -7.3961234, -10.411987, -8.95191, -8.994974, -11.208613, -5.134354, -2.4505167, -5.52822, -5.8534656, -3.9047587, 2.5748305, 5.4564095, 4.801176, 4.5397897, 3.8444445, 2.948913, 1.6048687, 0.9696051, 4.465871, 3.6940885, -1.9481559, 2.0627525, 5.68874, 6.479446, 6.2447395, 4.5757713, 2.4118268, 0.7008748, 3.148633, 0.7367941, 3.6617243, 4.3329515, 5.958663, 4.397366, 4.452342, 3.5036619, 2.8929133, 2.177357, 2.0709145, -2.7422729, -2.5569515, -5.221485, -3.9851463, -2.568538, -2.3860686, -2.692057, -3.4495113, 0.29827398, 5.426214, 1.6987671, -11.718098, -5.797789, -4.18069, -7.014529, -7.660838, -10.434797, -8.573134, -6.1189203, -10.36522, -6.669921, -8.335064
1418395985.322000, /muse/elements/raw_fft1, 23.899881, 30.11179, 26.555595, 20.498154, 13.227155, 11.363485, 12.039837, 8.915312, 10.493424, 14.22894, 10.921971, 3.8248556, 6.841136, 7.9623246, 5.758997, 4.2218456, 2.8390696, 2.7585745, 7.457829, 7.3824854, 4.1788907, 5.33253, 6.947293, 6.7556753, 3.640713, 6.9203563, 5.3596582, 3.4446492, 3.21774, 3.485915, -0.012079091, 0.017709728, -1.7666137, -0.3585278, 6.035295, 9.468296, 6.80743, 2.4030561, 7.6217484, 7.597285, 5.028413, 2.3303454, -3.2906458, -3.0097864, 0.3517361, 2.0418968, 6.998476, 1.6167741, 4.272892, 3.2499623, 5.7837353, 6.92359, 6.1110396, 8.563627, 8.530067, 8.470374, 8.5948925, 2.931083, 7.2305536, 8.332171, 5.9883785, 0.1383803, -2.6462867, -8.569046, -4.4983907, -0.6336668, 0.08733973, -11.035924, -7.1544995, -7.605409, -7.9734197, -8.07841, -9.118185, -5.7352953, -2.0955448, -2.2354224, -3.9682992, -1.6983669, 0.9250852, 3.428888, 4.248785, 4.2789392, 1.7475778, -3.047815, -1.8330951, 0.23516402, 1.9764292, 0.42362493, -0.8260703, 0.6741933, 3.4030778, 2.8904338, 2.5364423, 2.8868716, -0.0034950476, -6.490617, -4.8834853, -0.21131554, 4.622019, 4.829423, 4.9882097, 2.6649075, 3.1891425, 1.7650751, 0.13253966, -0.98718846, 2.0446825, 1.0068429, -2.4253824, -4.3943024, -2.6471717, 1.0017463, -0.10962987, 0.028549714, -0.93098867, -1.9871781, -2.6780756, -5.193061, -7.91688, -3.24029, -1.8989409, -8.088303, -12.232675, -7.938959, -6.4158325, -5.66179, -13.414276, -6.1143937, -2.8293254
1418395985.325000, /muse/elements/raw_fft2, 17.226582, 22.617626, 24.084105, 23.785376, 17.263233, 11.071456, 9.949558, 8.771528, 9.270033, 5.3656626, 3.5892026, 5.4593177, 4.657494, 3.0771337, 2.5220068, 0.3827219, -3.2365506, 2.45471, 5.580926, 4.3467894, -2.724321, -2.3473573, 4.5383983, 5.213872, -1.136711, -6.4760447, -3.7305024, -6.43161, 0.61502695, 3.6427848, -2.4187472, -10.181923, -6.6831145, -5.8272047, 4.213696, 9.618224, 11.400479, 9.016789, 5.3115664, 7.5231314, 8.582131, 3.2748895, 0.9909636, -1.5401706, 2.1437318, 6.8075156, 3.0669065, 5.7502975, 6.856652, 2.5016503, 0.8684603, 2.489729, 5.2645745, 6.3231134, 2.4766629, -0.8028863, -4.6287913, 4.620318, 2.6249075, -0.25760317, 1.468015, 2.0504723, -2.8289323, 0.9105519, -2.1520438, 1.5507258, 2.1852455, -2.1846244, -6.7838387, -11.138863, -12.608753, -15.651878, -12.012704, -4.186427, -4.210793, -4.632715, -2.6633916, -1.7535256, 0.28346482, 1.8550506, 2.4995348, -3.8140788, -9.257987, -3.820743, -3.0136073, -5.489242, -4.174758, -4.0729547, -2.843073, -8.7749605, -0.7405514, 4.3060474, 4.4445057, 1.8550004, -0.017295303, -1.2918583, -1.3009862, -6.5272174, 1.9021682, 2.5477016, 2.064627, 4.325512, 6.7766123, 5.901114, 5.6273766, 1.7996745, 1.5182253, -2.0147574, -7.37307, -2.7154398, -0.29046664, -4.658001, -6.5021534, -4.142276, -2.7458699, 0.6375706, 4.4881725, 0.5951033, -7.147667, -2.7311852, -2.8395796, -3.345774, -2.5584562, -5.3892365, -5.8583126, -2.5494215, -5.332704, -6.1898475, -5.5410495
