lon,lat,ele,time,tz_CEST
14.379134,46.039811,322.6,2015-06-02T16:49:40Z,2015-06-02 18:49:40
14.379233,46.039863,322.7,2015-06-02T16:49:41Z,2015-06-02 18:49:41
14.379346,46.039913,322.6,2015-06-02T16:49:42Z,2015-06-02 18:49:42
14.37945,46.03997,322.4,2015-06-02T16:49:43Z,2015-06-02 18:49:43
14.379546,46.040023,322.2,2015-06-02T16:49:44Z,2015-06-02 18:49:44
14.379653,46.04007,322.2,2015-06-02T16:49:45Z,2015-06-02 18:49:45
14.379764,46.040131,322.3,2015-06-02T16:49:46Z,2015-06-02 18:49:46
14.379867,46.040185,322.2,2015-06-02T16:49:47Z,2015-06-02 18:49:47
14.379969,46.040225,322.1,2015-06-02T16:49:48Z,2015-06-02 18:49:48
14.380072,46.040278,322,2015-06-02T16:49:49Z,2015-06-02 18:49:49
14.380167,46.040327,321.8,2015-06-02T16:49:50Z,2015-06-02 18:49:50
14.380262,46.040373,321.5,2015-06-02T16:49:51Z,2015-06-02 18:49:51
14.380356,46.04042,321.2,2015-06-02T16:49:52Z,2015-06-02 18:49:52
14.380445,46.040471,321.3,2015-06-02T16:49:53Z,2015-06-02 18:49:53
14.380539,46.040519,321.4,2015-06-02T16:49:54Z,2015-06-02 18:49:54
14.380624,46.040565,321.5,2015-06-02T16:49:55Z,2015-06-02 18:49:55
14.380715,46.04062,321.7,2015-06-02T16:49:56Z,2015-06-02 18:49:56
14.380806,46.040669,321.7,2015-06-02T16:49:57Z,2015-06-02 18:49:57
14.380897,46.040722,321.8,2015-06-02T16:49:58Z,2015-06-02 18:49:58
14.380989,46.040766,321.9,2015-06-02T16:49:59Z,2015-06-02 18:49:59
14.38108,46.040814,321.9,2015-06-02T16:50:00Z,2015-06-02 18:50:00
14.38117,46.040863,321.9,2015-06-02T16:50:01Z,2015-06-02 18:50:01
14.381223,46.040889,321.9,2015-06-02T16:50:02Z,2015-06-02 18:50:02
14.38135,46.040953,322.3,2015-06-02T16:50:03Z,2015-06-02 18:50:03
14.381447,46.041003,322.6,2015-06-02T16:50:04Z,2015-06-02 18:50:04
14.381531,46.041051,322.8,2015-06-02T16:50:05Z,2015-06-02 18:50:05
14.381616,46.041115,323,2015-06-02T16:50:06Z,2015-06-02 18:50:06
14.381711,46.041151,323.1,2015-06-02T16:50:07Z,2015-06-02 18:50:07
14.381819,46.041196,323.2,2015-06-02T16:50:08Z,2015-06-02 18:50:08
14.381909,46.041262,323.4,2015-06-02T16:50:09Z,2015-06-02 18:50:09
14.382,46.041323,324.2,2015-06-02T16:50:10Z,2015-06-02 18:50:10
14.382108,46.041373,324.9,2015-06-02T16:50:11Z,2015-06-02 18:50:11
14.382202,46.041432,325.5,2015-06-02T16:50:12Z,2015-06-02 18:50:12
14.382322,46.041464,325.7,2015-06-02T16:50:13Z,2015-06-02 18:50:13
14.382429,46.041503,325.9,2015-06-02T16:50:14Z,2015-06-02 18:50:14
14.382546,46.041539,326,2015-06-02T16:50:15Z,2015-06-02 18:50:15
14.382669,46.041562,325.8,2015-06-02T16:50:16Z,2015-06-02 18:50:16
14.382792,46.041592,325.7,2015-06-02T16:50:17Z,2015-06-02 18:50:17
14.382925,46.041613,325.5,2015-06-02T16:50:18Z,2015-06-02 18:50:18
14.383052,46.041642,325.6,2015-06-02T16:50:19Z,2015-06-02 18:50:19
14.38318,46.041666,325.7,2015-06-02T16:50:20Z,2015-06-02 18:50:20
14.383304,46.041684,325.7,2015-06-02T16:50:21Z,2015-06-02 18:50:21
14.383435,46.041706,325.8,2015-06-02T16:50:22Z,2015-06-02 18:50:22
14.383591,46.041727,325.9,2015-06-02T16:50:23Z,2015-06-02 18:50:23
14.383697,46.04174,325.9,2015-06-02T16:50:24Z,2015-06-02 18:50:24
14.383829,46.041763,326.3,2015-06-02T16:50:25Z,2015-06-02 18:50:25
14.383951,46.041789,326.8,2015-06-02T16:50:26Z,2015-06-02 18:50:26
14.384059,46.041793,327,2015-06-02T16:50:27Z,2015-06-02 18:50:27
14.384193,46.041843,327.9,2015-06-02T16:50:28Z,2015-06-02 18:50:28
14.384306,46.04188,328.6,2015-06-02T16:50:29Z,2015-06-02 18:50:29
14.384417,46.041909,329.2,2015-06-02T16:50:30Z,2015-06-02 18:50:30
14.384519,46.041925,329.6,2015-06-02T16:50:31Z,2015-06-02 18:50:31
14.384645,46.041928,329.4,2015-06-02T16:50:32Z,2015-06-02 18:50:32
14.384737,46.041951,329.1,2015-06-02T16:50:33Z,2015-06-02 18:50:33
14.384887,46.041936,328,2015-06-02T16:50:34Z,2015-06-02 18:50:34
14.385015,46.04193,327.2,2015-06-02T16:50:35Z,2015-06-02 18:50:35
14.385154,46.041924,326.3,2015-06-02T16:50:36Z,2015-06-02 18:50:36
14.385266,46.041915,325.5,2015-06-02T16:50:37Z,2015-06-02 18:50:37
14.385395,46.041904,324.6,2015-06-02T16:50:38Z,2015-06-02 18:50:38
14.385527,46.041897,324.2,2015-06-02T16:50:39Z,2015-06-02 18:50:39
14.385645,46.041902,323.9,2015-06-02T16:50:40Z,2015-06-02 18:50:40
14.385769,46.041914,323.7,2015-06-02T16:50:41Z,2015-06-02 18:50:41
14.385884,46.041914,323.5,2015-06-02T16:50:42Z,2015-06-02 18:50:42
14.386013,46.041945,323.4,2015-06-02T16:50:43Z,2015-06-02 18:50:43
14.386138,46.041968,323.3,2015-06-02T16:50:44Z,2015-06-02 18:50:44
14.386267,46.041979,323.1,2015-06-02T16:50:45Z,2015-06-02 18:50:45
14.386399,46.041997,323,2015-06-02T16:50:46Z,2015-06-02 18:50:46
14.386512,46.042023,322.9,2015-06-02T16:50:47Z,2015-06-02 18:50:47
14.386644,46.042038,322.7,2015-06-02T16:50:48Z,2015-06-02 18:50:48
14.386754,46.042055,322.6,2015-06-02T16:50:49Z,2015-06-02 18:50:49
14.38688,46.042078,322.5,2015-06-02T16:50:50Z,2015-06-02 18:50:50
14.387,46.042103,322.9,2015-06-02T16:50:51Z,2015-06-02 18:50:51
14.387117,46.042132,323.6,2015-06-02T16:50:52Z,2015-06-02 18:50:52
14.387235,46.042165,324.4,2015-06-02T16:50:53Z,2015-06-02 18:50:53
14.387349,46.042189,324.8,2015-06-02T16:50:54Z,2015-06-02 18:50:54
14.387478,46.042216,325.3,2015-06-02T16:50:55Z,2015-06-02 18:50:55
14.387587,46.042239,325.6,2015-06-02T16:50:56Z,2015-06-02 18:50:56
14.387708,46.042249,325.5,2015-06-02T16:50:57Z,2015-06-02 18:50:57
14.387838,46.04227,325.7,2015-06-02T16:50:58Z,2015-06-02 18:50:58
14.387929,46.042292,326,2015-06-02T16:50:59Z,2015-06-02 18:50:59
14.388092,46.042274,324.8,2015-06-02T16:51:00Z,2015-06-02 18:51:00
14.388198,46.04227,324.2,2015-06-02T16:51:01Z,2015-06-02 18:51:01
14.388327,46.042267,323.7,2015-06-02T16:51:02Z,2015-06-02 18:51:02
14.388424,46.042272,323.4,2015-06-02T16:51:03Z,2015-06-02 18:51:03
14.388523,46.042261,322.7,2015-06-02T16:51:04Z,2015-06-02 18:51:04
14.388625,46.042262,322.4,2015-06-02T16:51:05Z,2015-06-02 18:51:05
14.388752,46.042291,322.5,2015-06-02T16:51:06Z,2015-06-02 18:51:06
14.388855,46.042298,322.4,2015-06-02T16:51:07Z,2015-06-02 18:51:07
14.388947,46.042306,322.3,2015-06-02T16:51:08Z,2015-06-02 18:51:08
14.389047,46.042323,322.4,2015-06-02T16:51:09Z,2015-06-02 18:51:09
14.389127,46.04234,322.5,2015-06-02T16:51:10Z,2015-06-02 18:51:10
14.389205,46.042348,322.5,2015-06-02T16:51:11Z,2015-06-02 18:51:11
14.38951,46.042379,322.2,2015-06-02T16:51:14Z,2015-06-02 18:51:14
14.389623,46.042391,322.1,2015-06-02T16:51:15Z,2015-06-02 18:51:15
14.389736,46.042402,322.1,2015-06-02T16:51:16Z,2015-06-02 18:51:16
14.389844,46.042416,322.2,2015-06-02T16:51:17Z,2015-06-02 18:51:17
14.389957,46.042433,322.2,2015-06-02T16:51:18Z,2015-06-02 18:51:18
14.390065,46.042448,322.3,2015-06-02T16:51:19Z,2015-06-02 18:51:19
14.39018,46.042462,322.3,2015-06-02T16:51:20Z,2015-06-02 18:51:20
14.390291,46.042479,322.4,2015-06-02T16:51:21Z,2015-06-02 18:51:21
14.390405,46.042488,322.3,2015-06-02T16:51:22Z,2015-06-02 18:51:22
14.390535,46.04251,322.8,2015-06-02T16:51:23Z,2015-06-02 18:51:23
14.390632,46.042517,323,2015-06-02T16:51:24Z,2015-06-02 18:51:24
14.390752,46.042522,323.3,2015-06-02T16:51:25Z,2015-06-02 18:51:25
14.390887,46.042518,323.4,2015-06-02T16:51:26Z,2015-06-02 18:51:26
14.39101,46.042492,323.1,2015-06-02T16:51:27Z,2015-06-02 18:51:27
14.391142,46.042471,322.8,2015-06-02T16:51:28Z,2015-06-02 18:51:28
14.391253,46.042446,322.4,2015-06-02T16:51:29Z,2015-06-02 18:51:29
14.391372,46.042412,322.1,2015-06-02T16:51:30Z,2015-06-02 18:51:30
14.391461,46.042396,322.1,2015-06-02T16:51:31Z,2015-06-02 18:51:31
14.391575,46.042372,321.9,2015-06-02T16:51:32Z,2015-06-02 18:51:32
14.391683,46.042347,321.7,2015-06-02T16:51:33Z,2015-06-02 18:51:33
14.391786,46.042326,321.6,2015-06-02T16:51:34Z,2015-06-02 18:51:34
14.391882,46.042295,321.2,2015-06-02T16:51:35Z,2015-06-02 18:51:35
14.391945,46.042275,321,2015-06-02T16:51:36Z,2015-06-02 18:51:36
14.39209,46.042235,320.5,2015-06-02T16:51:37Z,2015-06-02 18:51:37
14.392175,46.042209,320.2,2015-06-02T16:51:38Z,2015-06-02 18:51:38
14.392293,46.042201,320.4,2015-06-02T16:51:39Z,2015-06-02 18:51:39
14.392406,46.042188,320.5,2015-06-02T16:51:40Z,2015-06-02 18:51:40
14.392508,46.042163,320.3,2015-06-02T16:51:42Z,2015-06-02 18:51:42
14.392797,46.042129,320.6,2015-06-02T16:51:45Z,2015-06-02 18:51:45
14.393036,46.042135,321.3,2015-06-02T16:51:49Z,2015-06-02 18:51:49
14.393173,46.042137,321.5,2015-06-02T16:51:50Z,2015-06-02 18:51:50
14.393378,46.042136,321.8,2015-06-02T16:51:51Z,2015-06-02 18:51:51
14.393478,46.042119,321.5,2015-06-02T16:51:52Z,2015-06-02 18:51:52
14.393574,46.042108,321.4,2015-06-02T16:51:53Z,2015-06-02 18:51:53
14.393669,46.042099,321.3,2015-06-02T16:51:54Z,2015-06-02 18:51:54
14.393781,46.042086,321,2015-06-02T16:51:55Z,2015-06-02 18:51:55
14.393879,46.042063,320.8,2015-06-02T16:51:56Z,2015-06-02 18:51:56
14.393977,46.042056,320.6,2015-06-02T16:51:57Z,2015-06-02 18:51:57
14.394078,46.042041,320.4,2015-06-02T16:51:58Z,2015-06-02 18:51:58
14.394173,46.042032,320.3,2015-06-02T16:51:59Z,2015-06-02 18:51:59
14.394305,46.042018,320,2015-06-02T16:52:00Z,2015-06-02 18:52:00
14.394424,46.041999,319.8,2015-06-02T16:52:01Z,2015-06-02 18:52:01
14.394535,46.041974,319.5,2015-06-02T16:52:02Z,2015-06-02 18:52:02
14.39465,46.041933,319.5,2015-06-02T16:52:03Z,2015-06-02 18:52:03
14.394755,46.041894,319.7,2015-06-02T16:52:04Z,2015-06-02 18:52:04
14.394864,46.041855,319.8,2015-06-02T16:52:05Z,2015-06-02 18:52:05
14.394966,46.041808,319.8,2015-06-02T16:52:06Z,2015-06-02 18:52:06
14.39506,46.041767,319.7,2015-06-02T16:52:07Z,2015-06-02 18:52:07
14.395172,46.04172,319.5,2015-06-02T16:52:08Z,2015-06-02 18:52:08
14.395283,46.041671,319.3,2015-06-02T16:52:09Z,2015-06-02 18:52:09
14.395396,46.04162,319,2015-06-02T16:52:10Z,2015-06-02 18:52:10
14.395515,46.041568,318.8,2015-06-02T16:52:11Z,2015-06-02 18:52:11
14.395619,46.04152,318.6,2015-06-02T16:52:12Z,2015-06-02 18:52:12
14.395738,46.041472,318.5,2015-06-02T16:52:13Z,2015-06-02 18:52:13
14.395863,46.041439,318.5,2015-06-02T16:52:14Z,2015-06-02 18:52:14
14.39601,46.041427,318.8,2015-06-02T16:52:15Z,2015-06-02 18:52:15
14.396135,46.041424,319.1,2015-06-02T16:52:16Z,2015-06-02 18:52:16
14.39627,46.041424,319.4,2015-06-02T16:52:17Z,2015-06-02 18:52:17
14.396391,46.041446,319.2,2015-06-02T16:52:18Z,2015-06-02 18:52:18
14.396529,46.041475,319,2015-06-02T16:52:19Z,2015-06-02 18:52:19
14.396641,46.041514,318.9,2015-06-02T16:52:20Z,2015-06-02 18:52:20
14.396768,46.04157,319,2015-06-02T16:52:21Z,2015-06-02 18:52:21
14.396893,46.041622,319,2015-06-02T16:52:22Z,2015-06-02 18:52:22
14.396966,46.041642,318.9,2015-06-02T16:52:23Z,2015-06-02 18:52:23
14.397145,46.041721,318.8,2015-06-02T16:52:24Z,2015-06-02 18:52:24
14.397273,46.041784,318.8,2015-06-02T16:52:25Z,2015-06-02 18:52:25
14.39739,46.041852,318.8,2015-06-02T16:52:26Z,2015-06-02 18:52:26
14.397493,46.041899,318.6,2015-06-02T16:52:27Z,2015-06-02 18:52:27
14.397597,46.041954,318.4,2015-06-02T16:52:28Z,2015-06-02 18:52:28
14.397698,46.042007,318.1,2015-06-02T16:52:29Z,2015-06-02 18:52:29
14.397799,46.042055,317.7,2015-06-02T16:52:30Z,2015-06-02 18:52:30
14.3979,46.042105,317.6,2015-06-02T16:52:31Z,2015-06-02 18:52:31
14.398004,46.042146,318.2,2015-06-02T16:52:32Z,2015-06-02 18:52:32
14.398111,46.042175,318.7,2015-06-02T16:52:33Z,2015-06-02 18:52:33
14.398209,46.042215,319.3,2015-06-02T16:52:34Z,2015-06-02 18:52:34
14.398332,46.042258,319.8,2015-06-02T16:52:35Z,2015-06-02 18:52:35
14.398436,46.042312,320.5,2015-06-02T16:52:36Z,2015-06-02 18:52:36
14.398547,46.042337,320.6,2015-06-02T16:52:37Z,2015-06-02 18:52:37
14.398679,46.042393,320.9,2015-06-02T16:52:38Z,2015-06-02 18:52:38
14.398738,46.042414,321,2015-06-02T16:52:39Z,2015-06-02 18:52:39
14.398809,46.042433,321.1,2015-06-02T16:52:40Z,2015-06-02 18:52:40
14.39893,46.042444,320.9,2015-06-02T16:52:41Z,2015-06-02 18:52:41
14.399013,46.042438,320.6,2015-06-02T16:52:42Z,2015-06-02 18:52:42
14.399215,46.042465,320.5,2015-06-02T16:52:43Z,2015-06-02 18:52:43
14.399355,46.042486,320.4,2015-06-02T16:52:44Z,2015-06-02 18:52:44
14.399479,46.042473,319.9,2015-06-02T16:52:45Z,2015-06-02 18:52:45
14.39961,46.042499,319.9,2015-06-02T16:52:46Z,2015-06-02 18:52:46
14.399729,46.042536,319.7,2015-06-02T16:52:47Z,2015-06-02 18:52:47
14.399854,46.042553,319.3,2015-06-02T16:52:48Z,2015-06-02 18:52:48
14.399986,46.042594,319.1,2015-06-02T16:52:49Z,2015-06-02 18:52:49
14.400124,46.042627,318.7,2015-06-02T16:52:50Z,2015-06-02 18:52:50
14.400255,46.042667,318.5,2015-06-02T16:52:51Z,2015-06-02 18:52:51
14.400363,46.042685,318.1,2015-06-02T16:52:52Z,2015-06-02 18:52:52
14.400486,46.04272,317.6,2015-06-02T16:52:53Z,2015-06-02 18:52:53
14.400607,46.042755,317,2015-06-02T16:52:54Z,2015-06-02 18:52:54
14.400741,46.042812,316.5,2015-06-02T16:52:55Z,2015-06-02 18:52:55
14.400852,46.042852,315.9,2015-06-02T16:52:56Z,2015-06-02 18:52:56
14.400985,46.042916,315.2,2015-06-02T16:52:57Z,2015-06-02 18:52:57
14.401098,46.042974,315.2,2015-06-02T16:52:58Z,2015-06-02 18:52:58
14.401213,46.043017,314.9,2015-06-02T16:52:59Z,2015-06-02 18:52:59
14.401337,46.043047,314.7,2015-06-02T16:53:00Z,2015-06-02 18:53:00
14.401443,46.043067,314.5,2015-06-02T16:53:01Z,2015-06-02 18:53:01
14.40156,46.04312,314.7,2015-06-02T16:53:02Z,2015-06-02 18:53:02
14.401681,46.043175,314.8,2015-06-02T16:53:03Z,2015-06-02 18:53:03
14.401805,46.0432,314.5,2015-06-02T16:53:04Z,2015-06-02 18:53:04
14.401912,46.043232,314.3,2015-06-02T16:53:05Z,2015-06-02 18:53:05
14.402014,46.043271,314.2,2015-06-02T16:53:06Z,2015-06-02 18:53:06
14.402143,46.043321,314.2,2015-06-02T16:53:07Z,2015-06-02 18:53:07
14.402232,46.04337,314.3,2015-06-02T16:53:08Z,2015-06-02 18:53:08
14.402318,46.043409,314.4,2015-06-02T16:53:09Z,2015-06-02 18:53:09
14.402422,46.043461,314.4,2015-06-02T16:53:10Z,2015-06-02 18:53:10
14.402525,46.043507,314.3,2015-06-02T16:53:11Z,2015-06-02 18:53:11
14.402624,46.043555,314.3,2015-06-02T16:53:12Z,2015-06-02 18:53:12
14.402725,46.043609,314.1,2015-06-02T16:53:13Z,2015-06-02 18:53:13
14.402864,46.043651,313.7,2015-06-02T16:53:14Z,2015-06-02 18:53:14
14.403006,46.043699,313.6,2015-06-02T16:53:15Z,2015-06-02 18:53:15
14.403132,46.043736,313.7,2015-06-02T16:53:16Z,2015-06-02 18:53:16
14.40326,46.043778,314.2,2015-06-02T16:53:17Z,2015-06-02 18:53:17
14.403378,46.043797,314.4,2015-06-02T16:53:18Z,2015-06-02 18:53:18
14.403497,46.043825,314.7,2015-06-02T16:53:19Z,2015-06-02 18:53:19
14.403577,46.043864,315.2,2015-06-02T16:53:20Z,2015-06-02 18:53:20
14.403651,46.0439,315.6,2015-06-02T16:53:21Z,2015-06-02 18:53:21
14.403842,46.043979,316.2,2015-06-02T16:53:22Z,2015-06-02 18:53:22
14.403955,46.044015,316.2,2015-06-02T16:53:23Z,2015-06-02 18:53:23
14.404062,46.044038,316,2015-06-02T16:53:24Z,2015-06-02 18:53:24
14.40417,46.044107,316.3,2015-06-02T16:53:25Z,2015-06-02 18:53:25
14.404293,46.044165,316.2,2015-06-02T16:53:26Z,2015-06-02 18:53:26
14.404339,46.044182,316.1,2015-06-02T16:53:27Z,2015-06-02 18:53:27
14.404479,46.044249,315.9,2015-06-02T16:53:28Z,2015-06-02 18:53:28
14.404591,46.044322,315.8,2015-06-02T16:53:29Z,2015-06-02 18:53:29
14.404663,46.044379,316,2015-06-02T16:53:30Z,2015-06-02 18:53:30
14.404764,46.044507,316.4,2015-06-02T16:53:31Z,2015-06-02 18:53:31
14.404837,46.044551,316.3,2015-06-02T16:53:32Z,2015-06-02 18:53:32
14.404905,46.044617,316.6,2015-06-02T16:53:33Z,2015-06-02 18:53:33
14.404979,46.044703,317.4,2015-06-02T16:53:34Z,2015-06-02 18:53:34
14.405066,46.044796,318,2015-06-02T16:53:35Z,2015-06-02 18:53:35
14.405127,46.044908,319.1,2015-06-02T16:53:36Z,2015-06-02 18:53:36
14.405175,46.044996,319.8,2015-06-02T16:53:37Z,2015-06-02 18:53:37
14.405227,46.045101,320.6,2015-06-02T16:53:38Z,2015-06-02 18:53:38
14.405268,46.045189,321.2,2015-06-02T16:53:39Z,2015-06-02 18:53:39
14.405352,46.045272,321.2,2015-06-02T16:53:40Z,2015-06-02 18:53:40
14.405415,46.045358,321.4,2015-06-02T16:53:41Z,2015-06-02 18:53:41
14.405484,46.045439,321.3,2015-06-02T16:53:42Z,2015-06-02 18:53:42
14.40551,46.045516,321.8,2015-06-02T16:53:43Z,2015-06-02 18:53:43
14.405549,46.045587,322,2015-06-02T16:53:44Z,2015-06-02 18:53:44
14.405593,46.045667,322.1,2015-06-02T16:53:45Z,2015-06-02 18:53:45
14.405626,46.045755,322.5,2015-06-02T16:53:46Z,2015-06-02 18:53:46
14.405672,46.045816,322.4,2015-06-02T16:53:47Z,2015-06-02 18:53:47
14.405724,46.045891,322.2,2015-06-02T16:53:48Z,2015-06-02 18:53:48
14.405765,46.045973,322.3,2015-06-02T16:53:49Z,2015-06-02 18:53:49
14.405824,46.046057,322,2015-06-02T16:53:50Z,2015-06-02 18:53:50
14.405883,46.04615,321.8,2015-06-02T16:53:51Z,2015-06-02 18:53:51
14.405926,46.046233,321.7,2015-06-02T16:53:52Z,2015-06-02 18:53:52
14.405975,46.0463,321.1,2015-06-02T16:53:53Z,2015-06-02 18:53:53
14.406017,46.046357,320.5,2015-06-02T16:53:54Z,2015-06-02 18:53:54
14.406069,46.046455,319.9,2015-06-02T16:53:55Z,2015-06-02 18:53:55
14.406124,46.046535,319.2,2015-06-02T16:53:56Z,2015-06-02 18:53:56
14.40618,46.046597,318.4,2015-06-02T16:53:57Z,2015-06-02 18:53:57
14.406214,46.046691,318.2,2015-06-02T16:53:58Z,2015-06-02 18:53:58
14.406259,46.046779,317.8,2015-06-02T16:53:59Z,2015-06-02 18:53:59
14.406278,46.046814,317.8,2015-06-02T16:54:00Z,2015-06-02 18:54:00
14.406421,46.04701,317.4,2015-06-02T16:54:02Z,2015-06-02 18:54:02
14.406472,46.047091,317.2,2015-06-02T16:54:03Z,2015-06-02 18:54:03
14.406526,46.047157,317.6,2015-06-02T16:54:04Z,2015-06-02 18:54:04
14.406582,46.047246,318.2,2015-06-02T16:54:05Z,2015-06-02 18:54:05
14.406621,46.047321,318.8,2015-06-02T16:54:06Z,2015-06-02 18:54:06
14.406675,46.047395,319.2,2015-06-02T16:54:07Z,2015-06-02 18:54:07
14.40674,46.047484,319.5,2015-06-02T16:54:08Z,2015-06-02 18:54:08
14.406798,46.047567,319.8,2015-06-02T16:54:09Z,2015-06-02 18:54:09
14.406857,46.047643,320,2015-06-02T16:54:10Z,2015-06-02 18:54:10
14.406921,46.047719,320.1,2015-06-02T16:54:11Z,2015-06-02 18:54:11
14.406955,46.047746,319.9,2015-06-02T16:54:12Z,2015-06-02 18:54:12
14.407126,46.047963,320.6,2015-06-02T16:54:14Z,2015-06-02 18:54:14
14.407183,46.048037,321.5,2015-06-02T16:54:15Z,2015-06-02 18:54:15
14.407256,46.048128,322.6,2015-06-02T16:54:16Z,2015-06-02 18:54:16
14.40732,46.048207,323.4,2015-06-02T16:54:17Z,2015-06-02 18:54:17
14.407394,46.048293,324.2,2015-06-02T16:54:18Z,2015-06-02 18:54:18
14.407474,46.04836,324.5,2015-06-02T16:54:19Z,2015-06-02 18:54:19
14.407545,46.048428,324.9,2015-06-02T16:54:20Z,2015-06-02 18:54:20
14.407625,46.048495,325,2015-06-02T16:54:21Z,2015-06-02 18:54:21
14.407712,46.048565,325,2015-06-02T16:54:22Z,2015-06-02 18:54:22
14.407796,46.048626,324.8,2015-06-02T16:54:23Z,2015-06-02 18:54:23
14.407898,46.048681,324.3,2015-06-02T16:54:24Z,2015-06-02 18:54:24
14.407997,46.04873,323.7,2015-06-02T16:54:25Z,2015-06-02 18:54:25
14.408085,46.048784,323.3,2015-06-02T16:54:26Z,2015-06-02 18:54:26
14.408179,46.048837,323,2015-06-02T16:54:27Z,2015-06-02 18:54:27
14.408277,46.048884,322.5,2015-06-02T16:54:28Z,2015-06-02 18:54:28
14.40837,46.048932,322.1,2015-06-02T16:54:29Z,2015-06-02 18:54:29
14.408457,46.048981,321.8,2015-06-02T16:54:30Z,2015-06-02 18:54:30
14.408556,46.049034,321.5,2015-06-02T16:54:31Z,2015-06-02 18:54:31
14.408654,46.049075,321,2015-06-02T16:54:32Z,2015-06-02 18:54:32
14.408746,46.04911,320.5,2015-06-02T16:54:33Z,2015-06-02 18:54:33
14.408845,46.049153,320.5,2015-06-02T16:54:34Z,2015-06-02 18:54:34
14.408946,46.049195,320.5,2015-06-02T16:54:35Z,2015-06-02 18:54:35
14.409047,46.049234,320.4,2015-06-02T16:54:36Z,2015-06-02 18:54:36
14.409148,46.049284,320.4,2015-06-02T16:54:37Z,2015-06-02 18:54:37
14.409243,46.049333,320.5,2015-06-02T16:54:38Z,2015-06-02 18:54:38
14.40935,46.049375,320.4,2015-06-02T16:54:39Z,2015-06-02 18:54:39
14.409459,46.049417,320.2,2015-06-02T16:54:40Z,2015-06-02 18:54:40
14.409565,46.049454,320,2015-06-02T16:54:41Z,2015-06-02 18:54:41
14.409671,46.049491,319.7,2015-06-02T16:54:42Z,2015-06-02 18:54:42
14.409776,46.049525,319.3,2015-06-02T16:54:43Z,2015-06-02 18:54:43
14.409883,46.049573,319,2015-06-02T16:54:44Z,2015-06-02 18:54:44
14.409983,46.049612,318.6,2015-06-02T16:54:45Z,2015-06-02 18:54:45
14.410089,46.049676,318.7,2015-06-02T16:54:46Z,2015-06-02 18:54:46
14.410205,46.04973,318.5,2015-06-02T16:54:47Z,2015-06-02 18:54:47
14.410313,46.049762,318,2015-06-02T16:54:48Z,2015-06-02 18:54:48
14.410426,46.049799,317.5,2015-06-02T16:54:49Z,2015-06-02 18:54:49
14.410535,46.049844,317.3,2015-06-02T16:54:50Z,2015-06-02 18:54:50
14.410581,46.04989,317.6,2015-06-02T16:54:51Z,2015-06-02 18:54:51
14.410672,46.049953,317.6,2015-06-02T16:54:52Z,2015-06-02 18:54:52
14.410782,46.049998,317,2015-06-02T16:54:53Z,2015-06-02 18:54:53
14.410874,46.050032,316.4,2015-06-02T16:54:54Z,2015-06-02 18:54:54
14.410931,46.050052,316,2015-06-02T16:54:55Z,2015-06-02 18:54:55
14.411041,46.050152,315.7,2015-06-02T16:54:56Z,2015-06-02 18:54:56
14.41111,46.050218,315.4,2015-06-02T16:54:57Z,2015-06-02 18:54:57
14.411185,46.050278,314.9,2015-06-02T16:54:58Z,2015-06-02 18:54:58
14.411295,46.050336,314.2,2015-06-02T16:54:59Z,2015-06-02 18:54:59
14.411387,46.05038,314.1,2015-06-02T16:55:00Z,2015-06-02 18:55:00
14.411659,46.050599,314.6,2015-06-02T16:55:03Z,2015-06-02 18:55:03
14.411705,46.050695,315.1,2015-06-02T16:55:04Z,2015-06-02 18:55:04
14.411777,46.050816,315.7,2015-06-02T16:55:05Z,2015-06-02 18:55:05
14.411803,46.050895,316.2,2015-06-02T16:55:06Z,2015-06-02 18:55:06
14.41186,46.050988,316.6,2015-06-02T16:55:07Z,2015-06-02 18:55:07
14.4119,46.051083,317,2015-06-02T16:55:08Z,2015-06-02 18:55:08
14.411955,46.051176,317.4,2015-06-02T16:55:09Z,2015-06-02 18:55:09
14.412024,46.051237,317.3,2015-06-02T16:55:10Z,2015-06-02 18:55:10
14.412218,46.051425,316.3,2015-06-02T16:55:13Z,2015-06-02 18:55:13
14.412299,46.051489,315.8,2015-06-02T16:55:14Z,2015-06-02 18:55:14
14.412377,46.051549,315.4,2015-06-02T16:55:15Z,2015-06-02 18:55:15
14.412447,46.051634,315.1,2015-06-02T16:55:16Z,2015-06-02 18:55:16
14.412518,46.051705,314.7,2015-06-02T16:55:17Z,2015-06-02 18:55:17
14.412607,46.051779,314.3,2015-06-02T16:55:18Z,2015-06-02 18:55:18
14.41263,46.051825,314.2,2015-06-02T16:55:19Z,2015-06-02 18:55:19
14.412749,46.051941,313.7,2015-06-02T16:55:20Z,2015-06-02 18:55:20
14.412833,46.052017,313.4,2015-06-02T16:55:21Z,2015-06-02 18:55:21
14.412923,46.052093,313.1,2015-06-02T16:55:22Z,2015-06-02 18:55:22
14.413024,46.05217,313.2,2015-06-02T16:55:23Z,2015-06-02 18:55:23
14.413119,46.052238,313.1,2015-06-02T16:55:24Z,2015-06-02 18:55:24
14.413217,46.052307,313.1,2015-06-02T16:55:25Z,2015-06-02 18:55:25
14.413317,46.052369,312.8,2015-06-02T16:55:26Z,2015-06-02 18:55:26
14.413428,46.052435,312.5,2015-06-02T16:55:27Z,2015-06-02 18:55:27
